Pred	Exac
31.99	44.74
31.68	44.74
35.50	44.74
36.20	44.74
36.03	44.74
34.74	44.74
30.86	42.53
34.77	42.53
31.16	42.53
32.42	41.78
30.79	41.78
33.86	41.70
30.60	41.70
30.06	41.65
30.13	41.65
34.76	41.65
33.42	41.28
34.00	41.23
29.98	41.23
29.70	41.23
34.18	41.22
34.41	41.21
35.43	41.14
27.57	41.14
29.71	41.04
34.13	41.00
34.48	40.32
31.56	40.22
27.92	40.22
27.69	39.62
28.40	39.61
34.26	39.61
28.00	39.57
32.78	39.57
28.24	39.57
27.35	39.57
33.16	39.57
33.08	39.57
34.79	39.51
33.11	39.49
29.99	39.49
28.89	39.49
30.00	39.48
33.73	39.44
29.72	39.44
29.57	39.44
28.80	39.44
30.85	39.37
29.42	39.32
31.43	39.30
27.59	39.29
26.25	39.25
28.28	39.02
28.39	39.02
34.12	39.01
29.07	38.93
33.12	38.83
30.83	38.79
28.28	38.79
29.81	38.79
31.93	38.79
27.89	38.66
30.67	38.61
28.64	38.61
34.36	38.56
29.98	38.38
32.45	38.37
27.13	38.36
30.61	38.27
27.72	38.27
26.01	38.26
26.91	38.25
26.97	38.25
31.19	38.25
33.34	38.24
28.87	38.19
28.26	38.16
28.24	38.16
27.53	38.13
31.21	38.12
27.98	38.11
29.06	38.10
25.78	38.04
31.82	38.04
28.00	37.96
27.47	37.96
26.88	37.95
32.56	37.94
28.39	37.90
32.58	37.82
31.44	37.81
29.25	37.78
31.61	37.76
27.44	37.71
28.79	37.65
25.58	37.64
27.09	37.64
27.61	37.61
31.55	37.58
30.97	37.55
30.26	37.51
32.75	37.51
27.18	37.48
27.42	37.47
26.66	37.46
27.92	37.39
25.81	37.36
25.97	37.36
25.64	37.29
25.55	37.29
32.50	37.28
26.49	37.27
27.57	37.27
31.99	37.26
27.46	37.26
28.53	37.25
31.50	37.22
32.37	37.21
27.38	37.15
31.04	37.07
27.46	37.06
27.75	36.98
33.17	36.97
28.43	36.95
28.78	36.82
30.08	36.81
30.73	36.79
30.16	36.71
29.72	36.71
27.49	36.69
31.52	36.68
29.80	36.68
28.17	36.65
24.81	36.59
25.95	36.48
25.20	36.48
29.04	36.42
32.31	36.42
31.04	36.32
31.94	36.32
23.44	36.31
30.21	36.27
28.03	36.25
28.04	36.24
