Pred	Exac
291.90	 0.00
360.84	 1.20
382.12	 2.00
674.38	 3.60
344.52	 6.00
547.13	 6.40
491.64	 8.40
223.65	 8.40
352.58	 9.20
441.12	10.00
212.79	10.80
490.21	11.20
461.57	12.00
604.00	12.40
447.20	13.20
32.92	13.20
193.51	14.40
304.36	14.80
385.64	15.20
323.69	15.60
302.22	15.60
359.67	15.60
312.25	16.00
276.37	16.00
262.86	16.40
339.31	16.40
425.09	16.80
264.22	17.20
322.76	17.20
323.61	17.20
34.16	17.20
389.67	17.60
707.89	17.60
340.34	17.60
440.42	17.60
390.92	17.60
261.50	18.00
573.04	18.40
358.83	18.40
618.35	18.80
754.34	18.80
332.93	18.80
620.54	18.80
435.90	18.80
456.07	18.80
131.29	18.80
351.97	19.20
291.89	19.20
652.99	19.60
280.70	19.60
178.45	19.60
410.94	20.00
525.68	20.40
146.81	20.40
307.54	20.40
240.80	20.40
442.91	20.40
306.75	20.40
315.15	20.40
65.01	20.40
221.09	20.80
643.22	20.80
242.19	21.20
738.77	21.20
402.12	21.60
323.46	21.60
626.42	21.60
309.70	21.60
500.12	22.00
547.47	22.00
212.86	22.00
223.70	22.00
217.24	22.00
227.23	22.00
423.04	22.00
262.50	22.00
572.83	22.40
321.74	22.40
213.33	22.40
373.10	22.40
321.29	22.40
456.18	22.40
717.05	22.40
377.87	22.40
417.43	22.40
382.80	22.80
206.49	22.80
208.36	22.80
405.09	23.20
210.72	23.20
165.16	23.20
710.82	23.20
235.00	23.20
372.85	23.60
308.87	23.60
441.44	23.60
144.24	23.60
151.84	23.60
402.73	23.60
160.65	23.60
533.01	23.60
203.78	23.60
384.50	24.00
302.66	24.00
196.74	24.00
336.50	24.00
91.35	24.00
344.87	24.00
251.30	24.00
322.18	24.00
286.07	24.00
217.12	24.40
391.71	24.40
195.29	24.40
111.41	24.40
375.81	24.40
365.99	24.40
536.88	24.40
278.05	24.40
363.33	24.40
289.88	24.40
380.15	24.40
143.27	24.40
224.39	24.40
419.52	24.40
329.14	24.80
450.50	24.80
146.51	24.80
172.52	24.80
512.30	24.80
384.33	24.80
166.76	24.80
265.93	25.20
345.94	25.20
638.91	25.20
211.26	25.20
196.86	25.20
238.28	25.20
128.45	25.20
355.36	25.60
377.42	25.60
783.72	25.60
221.55	25.60
686.22	25.60
122.56	25.60
326.29	26.00
272.45	26.00
353.56	26.00
258.71	26.00
301.56	26.00
269.17	26.00
244.37	26.40
268.80	26.40
304.56	26.40
229.88	26.40
354.92	26.40
309.05	26.40
149.98	26.40
380.60	26.40
271.28	26.40
342.67	26.80
256.96	26.80
385.20	26.80
318.45	26.80
183.59	26.80
435.48	26.80
126.55	26.80
139.83	26.80
223.45	26.80
594.68	26.80
312.96	27.20
313.17	27.20
348.60	27.20
685.93	27.20
359.03	27.20
188.18	27.20
188.76	27.20
388.55	27.60
351.14	27.60
279.10	27.60
303.43	27.60
437.11	27.60
213.25	27.60
163.86	27.60
632.91	27.60
85.20	27.60
394.50	27.60
317.87	28.00
530.23	28.00
221.30	28.00
258.82	28.00
249.30	28.00
224.11	28.40
328.39	28.40
454.85	28.40
584.22	28.40
497.40	28.40
316.82	28.40
362.17	28.40
464.65	28.40
386.85	28.40
475.84	28.80
248.24	28.80
198.34	28.80
562.22	28.80
289.99	28.80
122.94	28.80
376.83	28.80
206.63	28.80
423.01	28.80
321.57	28.80
160.67	28.80
500.14	29.20
319.03	29.20
431.66	29.20
194.01	29.20
305.81	29.20
676.81	29.20
216.81	29.20
506.83	29.20
461.06	29.20
403.70	29.20
493.18	29.20
216.58	29.60
602.97	29.60
178.73	29.60
168.78	29.60
159.99	29.60
534.70	29.60
263.98	29.60
196.40	29.60
377.07	29.60
297.86	29.60
258.42	30.00
188.29	30.00
233.26	30.00
462.98	30.00
540.74	30.00
360.42	30.00
163.44	30.00
333.39	30.00
342.36	30.40
261.50	30.40
321.91	30.40
509.86	30.40
310.30	30.40
93.49	30.40
226.13	30.40
501.26	30.40
283.07	30.40
386.10	30.40
210.50	30.80
216.83	30.80
176.25	30.80
161.34	30.80
547.53	30.80
303.41	30.80
260.73	30.80
265.84	30.80
412.19	30.80
332.40	30.80
570.98	30.80
313.78	30.80
540.03	30.80
276.43	30.80
248.37	31.20
264.22	31.20
308.42	31.20
204.31	31.20
445.33	31.20
472.11	31.20
364.50	31.20
406.24	31.20
190.73	31.20
257.00	31.20
405.69	31.20
309.16	31.20
389.92	31.60
479.09	31.60
212.84	31.60
409.88	31.60
369.61	31.60
543.39	31.60
116.88	31.60
416.94	31.60
224.62	31.60
507.17	31.60
148.06	32.00
167.89	32.00
323.38	32.00
220.42	32.00
342.66	32.00
135.04	32.00
262.94	32.00
518.49	32.00
681.51	32.00
245.65	32.00
270.00	32.00
164.98	32.00
344.55	32.00
234.04	32.00
368.96	32.00
405.05	32.00
269.52	32.00
180.19	32.00
333.62	32.40
436.40	32.40
386.37	32.40
265.45	32.40
328.23	32.40
385.77	32.40
307.57	32.40
214.47	32.40
201.36	32.40
142.33	32.40
314.29	32.40
126.54	32.40
371.69	32.40
198.55	32.40
390.42	32.80
393.35	32.80
477.59	32.80
296.21	32.80
450.70	32.80
208.57	32.80
309.44	32.80
303.21	32.80
256.81	32.80
202.26	32.80
252.24	32.80
251.22	32.80
405.67	32.80
272.05	32.80
