0	-1.72314e-05
1	-3.08399e-05
2	-4.1277e-05
3	-4.92956e-05
4	-5.57451e-05
5	-6.11153e-05
6	-6.54875e-05
7	-6.88038e-05
8	-7.1827e-05
9	-7.48497e-05
10	-7.74094e-05
11	-7.97891e-05
12	-8.16454e-05
13	-8.29761e-05
14	-8.44613e-05
15	-8.59253e-05
16	-8.70522e-05
17	-8.82024e-05
18	-8.94683e-05
19	-9.06704e-05
20	-9.17408e-05
21	-9.27518e-05
22	-9.36212e-05
23	-9.43779e-05
24	-9.49067e-05
25	-9.52725e-05
26	-9.58579e-05
27	-9.64228e-05
28	-9.69195e-05
29	-9.75229e-05
30	-9.79632e-05
31	-9.85131e-05
32	-9.91011e-05
33	-0.000100077
34	-0.000100565
35	-0.00010079
36	-0.000100933
37	-0.00010121
38	-0.000101604
39	-0.000101812
40	-0.000101879
41	-0.000102477
42	-0.000102674
43	-0.000102993
44	-0.000103711
45	-0.000104706
46	-0.000105248
47	-0.000105066
48	-0.000104776
49	-0.000104703
50	-0.000104768
51	-0.000104552
52	-0.000104467
53	-0.000104855
54	-0.000104787
55	-0.000104756
56	-0.000104672
57	-0.000104986
58	-0.000105263
59	-0.000105136
60	-0.000105276
61	-0.000105184
62	-0.000105008
63	-0.00010469
64	-0.000104498
65	-0.00010439
66	-0.000104247
67	-0.00010353
68	-0.000103232
69	-0.000103182
70	-0.000102946
71	-0.000102855
72	-0.000102762
73	-0.000102707
74	-0.000102718
75	-0.000102875
76	-0.000103091
77	-0.000103353
78	-0.000104072
79	-0.000104276
80	-0.000104563
81	-0.000105194
82	-0.000105708
83	-0.00010607
84	-0.000106036
85	-0.000106395
86	-0.000106252
87	-0.000105625
88	-0.000105325
89	-0.000105472
90	-0.00010582
91	-0.000106399
92	-0.000106675
93	-0.00010687
94	-0.000107351
95	-0.000107667
96	-0.000107731
97	-0.000108213
98	-0.000108868
99	-0.000108951
100	-0.000108936
101	-0.000109275
102	-0.000109617
103	-0.000109343
104	-0.00010935
105	-0.000109774
106	-0.000110018
107	-0.000110118
108	-0.000110259
109	-0.000110804
110	-0.000110767
111	-0.000110624
112	-0.000110348
113	-0.000109963
114	-0.000109635
115	-0.000109299
116	-0.000109098
117	-0.000108997
118	-0.000108811
119	-0.000108323
120	-0.000107926
121	-0.00010817
122	-0.000107819
123	-0.000107196
124	-0.000106934
125	-0.000107115
126	-0.0001071
127	-0.000107281
