Pred	Exac
 3.64	 0.00
 2.99	 1.20
 3.70	 2.00
 4.42	 3.60
 3.97	 6.00
 4.87	 6.40
 3.62	 8.40
 3.38	 8.40
 3.30	 9.20
 3.97	10.00
 3.43	10.80
 3.82	11.20
 3.86	12.00
 3.81	12.40
 3.96	13.20
 2.29	13.20
 3.36	14.40
 3.49	14.80
 3.57	15.20
 3.17	15.60
 2.84	15.60
 3.66	15.60
 3.39	16.00
 3.01	16.00
 3.28	16.40
 3.01	16.40
 3.93	16.80
 3.25	17.20
 3.43	17.20
 3.46	17.20
 1.78	17.20
 3.47	17.60
 3.78	17.60
 4.00	17.60
 2.88	17.60
 3.90	17.60
 3.63	18.00
 4.22	18.40
 3.19	18.40
 3.81	18.80
 4.37	18.80
 3.64	18.80
 3.66	18.80
 4.10	18.80
 4.10	18.80
 3.29	18.80
 3.23	19.20
 3.15	19.20
 3.88	19.60
 3.17	19.60
 2.70	19.60
 2.85	20.00
 4.08	20.40
 2.54	20.40
 3.30	20.40
 4.05	20.40
 3.92	20.40
 3.45	20.40
 3.35	20.40
 2.48	20.40
 2.82	20.80
 4.33	20.80
 3.26	21.20
 3.97	21.20
 3.86	21.60
 3.46	21.60
 4.20	21.60
 3.01	21.60
 3.97	22.00
 4.55	22.00
 3.13	22.00
 3.62	22.00
 3.06	22.00
 2.50	22.00
 3.39	22.00
 3.51	22.00
 3.45	22.40
 3.45	22.40
 3.39	22.40
 3.30	22.40
 4.13	22.40
 3.96	22.40
 3.75	22.40
 3.63	22.40
 4.06	22.40
 4.15	22.80
 3.49	22.80
 3.04	22.80
 3.18	23.20
 3.52	23.20
 2.94	23.20
 3.87	23.20
 3.75	23.20
 4.39	23.60
 3.50	23.60
 3.96	23.60
 2.67	23.60
 2.24	23.60
 4.37	23.60
 2.30	23.60
 4.86	23.60
 3.35	23.60
 3.12	24.00
 3.98	24.00
 3.27	24.00
 3.30	24.00
 2.50	24.00
 3.90	24.00
 2.76	24.00
 4.21	24.00
 2.85	24.00
 2.57	24.40
 3.15	24.40
 2.84	24.40
 3.26	24.40
 3.86	24.40
 3.40	24.40
 3.51	24.40
 2.58	24.40
 3.14	24.40
 3.87	24.40
 3.37	24.40
 2.84	24.40
 3.10	24.40
 3.54	24.40
 3.42	24.80
 3.98	24.80
 2.42	24.80
 3.46	24.80
 4.71	24.80
 3.45	24.80
 3.91	24.80
 3.38	25.20
 2.96	25.20
 4.45	25.20
 3.28	25.20
 3.50	25.20
 3.07	25.20
 2.58	25.20
 3.64	25.60
 3.71	25.60
 4.63	25.60
 3.92	25.60
 3.61	25.60
 2.83	25.60
 3.06	26.00
 3.05	26.00
 3.82	26.00
 3.25	26.00
 2.90	26.00
 3.29	26.00
 2.80	26.40
 3.67	26.40
 3.45	26.40
 3.32	26.40
 3.75	26.40
 3.00	26.40
 3.03	26.40
 3.39	26.40
 4.01	26.40
 3.22	26.80
 2.33	26.80
 4.43	26.80
 3.58	26.80
 3.07	26.80
 3.91	26.80
 2.07	26.80
 2.86	26.80
 3.71	26.80
 3.89	26.80
 3.55	27.20
 3.23	27.20
 3.79	27.20
 3.75	27.20
 3.56	27.20
 2.74	27.20
 3.15	27.20
 3.97	27.60
 3.94	27.60
 3.16	27.60
 4.54	27.60
 4.62	27.60
 3.77	27.60
 2.58	27.60
 4.19	27.60
 2.37	27.60
 2.94	27.60
 2.97	28.00
 4.25	28.00
 3.54	28.00
 4.19	28.00
 3.30	28.00
 3.28	28.40
 3.41	28.40
 3.89	28.40
 3.14	28.40
 4.07	28.40
 3.84	28.40
 3.68	28.40
 4.55	28.40
 3.28	28.40
 3.66	28.80
 3.32	28.80
 2.99	28.80
 4.08	28.80
 3.83	28.80
 2.43	28.80
 3.66	28.80
 2.36	28.80
 3.93	28.80
 3.68	28.80
 2.97	28.80
 3.74	29.20
 3.59	29.20
 3.64	29.20
 2.91	29.20
