Pred	Exac
 2.83	 0.00
 4.77	 1.20
 3.21	 2.00
 1.66	 3.60
 4.90	 6.00
 3.62	 6.40
 2.49	 8.40
 5.84	 8.40
 5.16	 9.20
 3.71	10.00
 5.59	10.80
 4.14	11.20
 5.36	12.00
 2.69	12.40
 5.47	13.20
 8.16	13.20
 5.45	14.40
 4.49	14.80
 3.28	15.20
 4.43	15.60
 3.89	15.60
 4.62	15.60
 4.06	16.00
 5.44	16.00
 6.07	16.40
 2.61	16.40
 2.98	16.80
 4.67	17.20
 5.03	17.20
 5.12	17.20
 7.58	17.20
 3.47	17.60
 2.74	17.60
 6.95	17.60
 5.39	17.60
 3.35	17.60
 6.07	18.00
 4.65	18.40
 3.63	18.40
 2.11	18.80
 0.90	18.80
 5.30	18.80
 4.92	18.80
 5.99	18.80
 5.28	18.80
 7.86	18.80
 4.91	19.20
 6.26	19.20
 3.70	19.60
 5.74	19.60
 6.56	19.60
 5.91	20.00
 4.38	20.40
 5.56	20.40
 5.88	20.40
 4.55	20.40
 2.98	20.40
 4.88	20.40
 5.37	20.40
 6.90	20.40
 5.63	20.80
 4.09	20.80
 4.07	21.20
 0.71	21.20
 5.71	21.60
 4.47	21.60
 2.20	21.60
 3.92	21.60
 4.20	22.00
 5.58	22.00
 6.01	22.00
 4.42	22.00
 4.79	22.00
 6.87	22.00
 3.30	22.00
 5.67	22.00
 2.82	22.40
 4.88	22.40
 5.78	22.40
 5.39	22.40
 5.98	22.40
 4.32	22.40
 0.67	22.40
 5.05	22.40
 6.00	22.40
 6.35	22.80
 6.04	22.80
 5.20	22.80
 4.76	23.20
 6.08	23.20
 7.08	23.20
 3.36	23.20
 6.18	23.20
 5.53	23.60
 4.33	23.60
 5.09	23.60
 7.04	23.60
 6.50	23.60
 4.77	23.60
 6.38	23.60
 4.10	23.60
 6.52	23.60
 3.63	24.00
 4.99	24.00
 5.85	24.00
 6.16	24.00
 5.95	24.00
 6.10	24.00
 6.08	24.00
 5.63	24.00
 4.79	24.00
 5.17	24.40
 4.00	24.40
 4.77	24.40
 7.67	24.40
 6.34	24.40
 5.83	24.40
 3.14	24.40
 4.17	24.40
 5.78	24.40
 4.79	24.40
 3.34	24.40
 7.45	24.40
 6.75	24.40
 3.89	24.40
 4.68	24.80
 4.23	24.80
 4.42	24.80
 5.64	24.80
 3.30	24.80
 4.07	24.80
 7.32	24.80
 5.48	25.20
 5.26	25.20
 2.45	25.20
 5.46	25.20
 6.72	25.20
 5.84	25.20
 7.47	25.20
 5.07	25.60
 4.40	25.60
 1.55	25.60
 4.96	25.60
 3.28	25.60
 6.90	25.60
 4.34	26.00
 6.32	26.00
 3.77	26.00
 5.21	26.00
 4.90	26.00
 7.92	26.00
 5.50	26.40
 5.41	26.40
 6.91	26.40
 5.87	26.40
 3.83	26.40
 4.00	26.40
 6.94	26.40
 5.54	26.40
 6.00	26.40
 5.13	26.80
 5.52	26.80
 4.57	26.80
 6.75	26.80
 6.71	26.80
 5.11	26.80
 5.87	26.80
 8.45	26.80
 8.34	26.80
 3.00	26.80
 5.29	27.20
 4.97	27.20
 5.18	27.20
 3.22	27.20
 4.08	27.20
 7.50	27.20
 5.95	27.20
 5.49	27.60
 4.47	27.60
 6.07	27.60
 5.33	27.60
 3.83	27.60
 6.39	27.60
 6.88	27.60
 2.20	27.60
 6.71	27.60
 5.59	27.60
 5.45	28.00
 2.63	28.00
 5.97	28.00
 5.93	28.00
 5.65	28.00
 6.36	28.40
 5.39	28.40
 4.99	28.40
 4.29	28.40
 5.04	28.40
 5.11	28.40
 5.54	28.40
 3.00	28.40
 5.75	28.40
 3.71	28.80
 6.09	28.80
 7.31	28.80
 4.22	28.80
 4.90	28.80
 7.28	28.80
 6.33	28.80
 6.25	28.80
 3.87	28.80
 4.65	28.80
 6.32	28.80
 6.28	29.20
 4.63	29.20
 5.95	29.20
 5.80	29.20
 5.99	29.20
 2.18	29.20
 7.12	29.20
 4.11	29.20
 2.78	29.20
 3.25	29.20
 5.12	29.20
